word_x	word_y	f_xy	f_x	f_y	pmi
play	good	4	226	409	0.3765388849136691
day	say	4	226	412	0.3659953906721995
need	right	3	373	188	0.36001670905888666
time	new	4	369	260	0.32283006118175506
year	change	3	320	225	0.32192809488736235
work	home	3	372	194	0.3185657276966027
love	say	5	292	412	0.3182778890947323
school	say	3	177	412	0.303531303725546
run	say	3	179	412	0.28732107654428685
work	get	4	372	267	0.2728201374750201
time	great	4	369	272	0.25773503295987005
time	take	3	369	204	0.25773503295987005
want	think	3	351	217	0.24075892824272171
love	get	3	292	267	0.2071168904241907
time	thing	3	369	213	0.19545075470552736
2	like	3	194	406	0.19238862161945788
home	like	3	194	406	0.19238862161945788
play	want	3	226	351	0.18213119827201338
work	start	3	372	214	0.17701158348258356
need	game	3	373	214	0.17313857433537713
need	start	3	373	214	0.17313857433537713
come	say	3	194	412	0.17122401162141573
get	say	4	267	412	0.12547842139983326
work	need	5	372	373	0.11241234379469865
time	play	3	369	226	0.10998141251617803
day	time	3	226	369	0.10998141251617803
time	year	4	369	320	0.023269779322847295
work	like	5	372	406	-0.009891753135239649
play	like	3	226	406	-0.02787749860860226
say	go	3	412	227	-0.05541163348237165
work	want	4	372	351	-0.12181115114198644
work	time	4	372	369	-0.1939609368978219
time	need	4	369	373	-0.19783394604502824
work	love	3	372	292	-0.27134598899628687
great	say	3	272	412	-0.31632598744179613
work	say	4	372	412	-0.35298445802064427
good	love	3	409	292	-0.40814421083000424
year	say	3	320	412	-0.5507912410788189
good	want	3	409	351	-0.6736468722545477
good	like	3	409	406	-0.8836555691351632
