word_x	word_y	f_xy	f_x	f_y	pmi
in	attack	3	2353	33	0.21295765640901074
in	two	24	2353	264	0.21295765640901074
teach	i	6	59	2633	0.21250252558385765
i	well	12	2633	118	0.21250252558385765
from	call	4	508	204	0.21156485152694404
of	what	37	2277	421	0.21153324669653686
be	2	77	10289	194	0.21073342740980158
not	side	4	1995	52	0.21006213101980528
not	self	3	1995	39	0.21006213101980528
be	long	48	10289	121	0.20995899234858958
it	online	4	3347	31	0.20982573419720071
big	it	20	155	3347	0.20982573419720071
it	currently	4	3347	31	0.20982573419720071
have	good	59	2793	548	0.20968598839197017
get	there	10	470	552	0.2095615718147992
be	since	23	10289	58	0.20944068983146885
by	play	6	689	226	0.20909824587228282
to	miss	8	2257	92	0.2089222210217566
to	statement	4	2257	46	0.2089222210217566
of	create	5	2277	57	0.20879438485660387
day	that	15	226	1723	0.20867952723898828
be	special	21	10289	53	0.20825669711758904
be	hard	42	10289	106	0.20825669711758904
care	he	5	76	1709	0.2077387800382431
he	goal	5	1709	76	0.2077387800382431
a	double	12	5773	54	0.20764436882050838
a	star	6	5773	27	0.20764436882050838
a	drug	4	5773	18	0.20764436882050838
a	write	16	5773	72	0.20764436882050838
a	fresh	6	5773	27	0.20764436882050838
a	across	6	5773	27	0.20764436882050838
a	however	12	5773	54	0.20764436882050838
a	coffee	4	5773	18	0.20764436882050838
a	cast	4	5773	18	0.20764436882050838
a	once	4	5773	18	0.20764436882050838
a	drive	14	5773	63	0.20764436882050838
a	mention	6	5773	27	0.20764436882050838
no	way	4	615	169	0.20735284376181906
here	love	3	267	292	0.2071168904241907
get	go	6	470	332	0.2060810030798374
in	other	19	2353	210	0.206071270823771
on	there	25	1178	552	0.20588278943670063
this	kid	5	1758	74	0.20543025438561413
this	challenge	5	1758	74	0.20543025438561413
out	our	3	189	413	0.20539698535124387
be	process	34	10289	86	0.2050578154502694
n’t	try	3	723	108	0.20489804187717528
work	other	3	372	210	0.2042330522176076
all	of	50	572	2277	0.20374115713031843
long	that	8	121	1723	0.20310465677106276
he	town	4	1709	61	0.20300086103157985
have	green	3	2793	28	0.20268260065420782
have	box	3	2793	28	0.20268260065420782
have	popular	3	2793	28	0.20268260065420782
always	she	8	215	970	0.20264109360665522
on	different	7	1178	155	0.2017815732235113
be	word	28	10289	71	0.20146753145495008
by	will	30	689	1136	0.20145818367015078
price	the	19	58	8549	0.20108144005647577
double	they	3	54	1450	0.2009126939259963
actually	they	3	54	1450	0.2009126939259963
against	they	3	54	1450	0.2009126939259963
write	they	4	72	1450	0.2009126939259963
can	they	50	900	1450	0.2009126939259963
we	many	9	1821	129	0.20085741931282555
by	would	9	689	341	0.2006117799844542
it	fail	5	3347	39	0.2005479206091899
it	anyone	5	3347	39	0.2005479206091899
and	talk	6	1649	95	0.20040608922334685
for	officer	4	1865	56	0.20036004307040134
for	woman	6	1865	84	0.20036004307040134
for	club	3	1865	42	0.20036004307040134
in	answer	10	2353	111	0.1999015035835645
man	good	3	143	548	0.1997339612528455
the	several	18	8549	55	0.19970020965811522
month	the	18	55	8549	0.19970020965811522
will	company	4	1136	92	0.1993658047089106
the	keep	35	8549	107	0.19895095228428183
the	who	35	8549	107	0.19895095228428183
in	own	9	2353	100	0.19845808671389584
the	deal	17	8549	52	0.1981580448497098
not	well	9	1995	118	0.1977838012413686
also	open	4	712	147	0.19726910446784351
it	project	11	3347	86	0.1971889085192754
in	full	8	2353	89	0.19665584407991027
the	arrest	16	8549	49	0.1964250776252541
of	summer	4	2277	46	0.19619434807697034
of	statement	4	2277	46	0.19619434807697034
’s	wrong	5	1505	87	0.19611170766217526
into	that	15	228	1723	0.19596847548943414
that	nothing	5	1723	76	0.19596847548943414
that	lot	10	1723	152	0.19596847548943414
through	she	4	108	970	0.1959464410326469
time	will	16	369	1136	0.19545075470552736
time	thing	3	369	213	0.19545075470552736
a	quite	13	5773	59	0.1953660390420715
they	see	14	1450	253	0.19519904273160274
he	opportunity	3	1709	46	0.19513874325860942
but	see	5	518	253	0.19480111277710385
the	opportunity	15	8549	46	0.19446356129196804
i	much	24	2633	239	0.19427876696495028
before	we	5	72	1821	0.19416276673881722
he	always	14	1709	215	0.19290027106260993
have	get	50	2793	470	0.19241426520038069
have	development	5	2793	47	0.19241426520038069
2	like	3	194	406	0.19238862161945788
home	like	3	194	406	0.19238862161945788
the	block	14	8549	43	0.19222508909596847
with	shoot	3	1126	70	0.19136325196656584
with	issue	6	1126	140	0.19136325196656584
child	we	7	101	1821	0.1913031125995766
give	they	8	145	1450	0.19092860535337422
be	the	3346	10289	8549	0.19054150041023757
be	evidence	9	10289	23	0.1902227742873274
be	force	9	10289	23	0.1902227742873274
be	size	9	10289	23	0.1902227742873274
be	direct	9	10289	23	0.1902227742873274
not	give	11	1995	145	0.19002437778326026
the	request	13	8549	40	0.18964654499419237
the	value	13	8549	40	0.18964654499419237
everything	you	5	102	1290	0.1890222828758559
the	come	63	8549	194	0.18850200305325118
i	note	3	2633	30	0.18825497933718052
i	effort	4	2633	40	0.18825497933718052
dig	i	4	40	2633	0.18825497933718052
son	i	4	40	2633	0.18825497933718052
fee	to	3	35	2257	0.18816366085495928
to	shoot	6	2257	70	0.18816366085495928
18	to	3	35	2257	0.18816366085495928
at	family	6	952	166	0.18778018633689345
be	heart	25	10289	64	0.18771591867675255
about	different	3	510	155	0.18715953885866615
life	she	6	163	970	0.1870682896861942
add	just	3	132	599	0.18683106884452255
it	hour	8	3347	63	0.18674212108415944
the	sign	12	8549	37	0.18664405683266896
be	level	16	10289	41	0.1863077242839444
be	march	16	10289	41	0.1863077242839444
he	try	7	1709	108	0.18620561848860187
he	too	14	1709	216	0.18620561848860187
this	option	3	1758	45	0.18606492951868295
this	head	4	1758	60	0.18606492951868295
with	or	7	1126	164	0.18548668562989634
be	program	39	10289	100	0.18540575798955147
the	then	58	8549	179	0.18530013960377803
and	great	17	1649	272	0.18529919683313842
and	heart	4	1649	64	0.18529919683313842
and	sell	3	1649	48	0.18529919683313842
and	an	4	1649	64	0.18529919683313842
and	law	3	1649	48	0.18529919683313842
and	experience	7	1649	112	0.18529919683313842
real	they	5	91	1450	0.18497115005697493
a	effect	7	5773	32	0.18492429232042468
a	credit	7	5773	32	0.18492429232042468
a	public	21	5773	96	0.18492429232042468
a	half	7	5773	32	0.18492429232042468
that	opportunity	3	1723	46	0.18336843870980074
that	short	3	1723	46	0.18336843870980074
for	bring	6	1865	85	0.18328652971146
or	they	9	164	1450	0.18321069219253755
the	december	11	8549	34	0.18310369912742017
the	fall	22	8549	68	0.18310369912742017
play	want	3	226	351	0.18213119827201338
great	do	14	272	1361	0.18211560957387546
time	always	3	369	215	0.18196752534190527
kill	you	4	82	1290	0.18196752534190527
use	will	7	163	1136	0.18155452859244994
be	police	42	10289	108	0.18128964951731982
be	sometimes	14	10289	36	0.18128964951731982
be	2009	7	10289	18	0.18128964951731982
be	scene	14	10289	36	0.18128964951731982
be	accept	14	10289	36	0.18128964951731982
be	worth	7	10289	18	0.18128964951731982
be	possibility	7	10289	18	0.18128964951731982
be	january	14	10289	36	0.18128964951731982
be	million	7	10289	18	0.18128964951731982
be	sad	7	10289	18	0.18128964951731982
with	off	4	1126	94	0.18109491651273868
$	the	21	65	8549	0.1810845314907683
my	call	4	519	204	0.18065880994122907
work	i	37	372	2633	0.18047762874546125
out	we	13	189	1821	0.18035696721378683
2	your	4	194	546	0.18000489716362542
’s	next	5	1505	88	0.17962358487360627
he	learn	4	1709	62	0.17954188820759112
three	there	3	144	552	0.17918792277128037
the	insurance	10	8549	31	0.17886670624094952
a	old	22	5773	101	0.1787895061483232
win	just	4	177	599	0.17865713739882255
pay	she	3	82	970	0.1782444392991881
her	still	3	388	205	0.1782444392991881
be	cost	26	10289	67	0.17821025658534784
to	john	4	2257	47	0.1778953254011322
to	30	4	2257	47	0.1778953254011322
have	hear	10	2793	95	0.17714750854707031
have	strong	4	2793	38	0.17714750854707031
have	speak	4	2793	38	0.17714750854707031
have	god	4	2793	38	0.17714750854707031
have	court	4	2793	38	0.17714750854707031
take	n’t	10	367	723	0.1771148853636374
be	power	19	10289	49	0.17707739823040528
work	start	3	372	214	0.17701158348258356
work	up	3	372	214	0.17701158348258356
job	i	12	121	2633	0.1762823376711043
it	begin	15	3347	119	0.17609487688465092
make	n’t	11	404	723	0.17604317920499027
play	get	4	226	470	0.17597897129041806
a	strategy	5	5773	23	0.17593550909317024
a	brown	5	5773	23	0.17593550909317024
a	statement	10	5773	46	0.17593550909317024
a	financial	5	5773	23	0.17593550909317024
a	saturday	15	5773	69	0.17593550909317024
a	myself	5	5773	23	0.17593550909317024
a	someone	5	5773	23	0.17593550909317024
a	friendly	5	5773	23	0.17593550909317024
a	sure	5	5773	23	0.17593550909317024
a	husband	5	5773	23	0.17593550909317024
a	direction	5	5773	23	0.17593550909317024
a	size	5	5773	23	0.17593550909317024
a	product	5	5773	23	0.17593550909317024
a	progress	5	5773	23	0.17593550909317024
of	round	3	2277	35	0.17543578791017275
of	funeral	3	2277	35	0.17543578791017275
of	judge	3	2277	35	0.17543578791017275
of	worry	3	2277	35	0.17543578791017275
time	too	3	369	216	0.17527287276789716
you	lose	5	1290	103	0.17494709766413302
enjoy	you	5	103	1290	0.17494709766413302
be	restaurant	12	10289	31	0.174625919236309
be	insurance	12	10289	31	0.174625919236309
find	they	12	220	1450	0.1744404825648052
’s	special	3	1505	53	0.17416915478149805
’s	course	3	1505	53	0.17416915478149805
job	this	8	121	1758	0.17409228785260708
the	news	27	8549	84	0.17370500112517068
the	heat	9	8549	28	0.17370500112517068
work	all	8	372	572	0.17364473238418476
not	address	3	1995	40	0.17353625499469133
their	get	5	283	470	0.1734277857610858
we	just	41	1821	599	0.1732994851230654
never	there	5	241	552	0.17318918214983717
need	game	3	373	214	0.17313857433537713
need	start	3	373	214	0.17313857433537713
be	life	63	10289	163	0.172411498170867
be	6	17	10289	44	0.17189095151507
school	’s	10	177	1505	0.17144965342790616
for	area	7	1865	100	0.17121369741088496
a	class	13	5773	60	0.1711184927953944
with	matt	3	1126	71	0.17089914940685005
with	score	3	1126	71	0.17089914940685005
with	stand	3	1126	71	0.17089914940685005
new	no	6	260	615	0.17082696773670503
the	10	17	8549	53	0.17067730842760273
of	he	146	2277	1709	0.17064418133786088
at	woman	3	952	84	0.17050219490505808
at	fire	3	952	84	0.17050219490505808
2	and	12	194	1649	0.17034885536716707
you	line	3	1290	62	0.17028572029426997
work	always	3	372	215	0.17028572029426997
he	charge	5	1709	78	0.17026407461958018
have	not	209	2793	1995	0.17026112296183027
real	this	6	91	1758	0.1701233856496615
a	2	42	5773	194	0.16997395085445322
in	american	3	2353	34	0.16988893451712495
in	first	3	2353	34	0.16988893451712495
in	final	3	2353	34	0.16988893451712495
in	rest	3	2353	34	0.16988893451712495
from	other	4	508	210	0.16974467583231712
into	want	3	228	351	0.16942014652245932
even	there	3	145	552	0.1692038341986582
a	eye	8	5773	37	0.16811600463387097
a	injury	8	5773	37	0.16811600463387097
a	appear	8	5773	37	0.16811600463387097
have	much	25	2793	239	0.16806440378463175
on	die	9	1178	204	0.16805071591096177
work	that	24	372	1723	0.16777158365878211
that	learn	4	1723	62	0.16777158365878211
that	line	4	1723	62	0.16777158365878211
home	our	3	194	413	0.16772656738518862
to	mean	6	2257	71	0.16769955829524355
to	matt	6	2257	71	0.16769955829524355
we	consider	3	1821	44	0.1676905553776262
every	do	8	157	1361	0.16760277987498376
by	his	13	689	504	0.16747450220748997
’s	stand	4	1505	71	0.16737998911885915
’s	score	4	1505	71	0.16737998911885915
the	cold	8	8549	25	0.16727873196573778
the	gun	8	8549	25	0.16727873196573778
the	trip	8	8549	25	0.16727873196573778
the	november	8	8549	25	0.16727873196573778
for	build	6	1865	86	0.16641271114706382
for	action	3	1865	43	0.16641271114706382
for	parent	3	1865	43	0.16641271114706382
not	bill	5	1995	67	0.1663407535904874
2	by	5	194	689	0.1663299602665489
with	away	4	1126	95	0.16582815985942806
love	say	5	292	458	0.16557462818100674
the	offer	31	8549	97	0.16541838994020983
and	follow	9	1649	146	0.16539963939543367
be	southern	5	10289	13	0.16534810564829802
be	apartment	5	10289	13	0.16534810564829802
be	cycle	5	10289	13	0.16534810564829802
be	forever	5	10289	13	0.16534810564829802
be	shift	5	10289	13	0.16534810564829802
be	particular	5	10289	13	0.16534810564829802
be	chief	5	10289	13	0.16534810564829802
be	newspaper	5	10289	13	0.16534810564829802
be	musical	5	10289	13	0.16534810564829802
be	decision	30	10289	78	0.16534810564829802
be	3	35	10289	91	0.16534810564829802
be	partner	5	10289	13	0.16534810564829802
be	form	10	10289	26	0.16534810564829802
be	zone	5	10289	13	0.16534810564829802
be	delicious	5	10289	13	0.16534810564829802
be	truth	15	10289	39	0.16534810564829802
be	johnson	10	10289	26	0.16534810564829802
be	crash	5	10289	13	0.16534810564829802
be	graduate	15	10289	39	0.16534810564829802
be	track	10	10289	26	0.16534810564829802
of	clear	4	2277	47	0.1651674524563457
do	enough	3	1361	59	0.16454298012592597
do	those	3	1361	59	0.16454298012592597
do	well	6	1361	118	0.16454298012592597
it	attention	3	3347	24	0.16402204458407596
it	sell	6	3347	48	0.16402204458407596
it	basic	3	3347	24	0.16402204458407596
it	unique	4	3347	32	0.16402204458407596
it	future	8	3347	64	0.16402204458407596
that	’m	11	1723	171	0.1635469977970568
the	fight	15	8549	47	0.1634366656713437
will	their	12	1136	283	0.1632320186551974
their	know	3	283	284	0.1632320186551974
take	one	3	367	219	0.1632140685473755
and	present	4	1649	65	0.162931383804684
and	list	4	1649	65	0.162931383804684
with	county	5	1126	119	0.16279409976979492
share	this	4	61	1758	0.16221818756431514
this	town	4	1758	61	0.16221818756431514
the	person	22	8549	69	0.16204208359959077
have	favorite	5	2793	48	0.16204061615686172
be	without	33	10289	86	0.16198909355838342
me	that	16	249	1723	0.1619659619775764
he	call	13	1709	204	0.16175257476406277
two	from	5	264	508	0.16152416902734876
he	but	33	1709	518	0.16132403026636563
and	run	11	1649	179	0.16091503820617944
his	doe	4	504	213	0.1606853365448509
’s	start	12	1505	214	0.16062262294355037
can	then	6	900	179	0.1600404125104682
the	here	85	8549	267	0.15982992619061034
high	he	7	110	1709	0.15973340712741077
find	he	14	220	1709	0.15973340712741077
for	board	5	1865	72	0.15971805857305535
everything	i	10	102	2633	0.15968582714040963
we	teach	4	1821	59	0.15951662393192592
we	road	4	1821	59	0.15951662393192592
we	remain	4	1821	59	0.15951662393192592
be	similar	18	10289	47	0.1591958786667031
be	concern	18	10289	47	0.1591958786667031
the	idea	21	8549	66	0.15905822516076934
the	resource	7	8549	22	0.15905822516076934
the	host	7	8549	22	0.15905822516076934
the	decline	7	8549	22	0.15905822516076934
the	paper	7	8549	22	0.15905822516076934
the	amount	7	8549	22	0.15905822516076934
of	simple	5	2277	59	0.15904134965950423
he	them	18	1709	283	0.15900495720489616
this	keep	7	1758	107	0.15884346078365857
be	city	49	10289	128	0.15856957301723626
understand	will	3	71	1136	0.15814314198239762
at	play	8	952	226	0.15767815454747436
help	this	10	153	1758	0.15749577732191214
follow	you	7	146	1290	0.15704989313757586
get	say	8	470	458	0.1569541456086619
also	out	5	712	189	0.15662711997049739
she	answer	4	970	111	0.1564180768460096
not	mr	6	1995	81	0.15561434699742882
not	against	4	1995	54	0.15561434699742882
and	power	3	1649	49	0.15555185343908645
and	remember	3	1649	49	0.15555185343908645
and	young	3	1649	49	0.15555185343908645
and	arrest	3	1649	49	0.15555185343908645
a	influence	3	5773	14	0.15517694892637288
a	bright	3	5773	14	0.15517694892637288
a	pleasant	3	5773	14	0.15517694892637288
a	effective	3	5773	14	0.15517694892637288
a	permit	3	5773	14	0.15517694892637288
a	perfect	12	5773	56	0.15517694892637288
a	incredible	3	5773	14	0.15517694892637288
a	movement	3	5773	14	0.15517694892637288
a	pound	3	5773	14	0.15517694892637288
a	route	3	5773	14	0.15517694892637288
a	result	12	5773	56	0.15517694892637288
a	religious	3	5773	14	0.15517694892637288
a	governor	3	5773	14	0.15517694892637288
a	mixture	3	5773	14	0.15517694892637288
1	she	9	250	970	0.1549746599763409
close	we	5	74	1821	0.1546344025521799
this	name	6	1758	92	0.1543560697913448
his	game	4	504	214	0.15392797036954228
be	information	29	10289	76	0.15391321058601456
at	’re	6	952	170	0.1534286815461165
another	our	3	196	413	0.15292956545710817
i	probably	4	2633	41	0.152631069606459
i	again	8	2633	82	0.152631069606459
i	spend	4	2633	41	0.152631069606459
pay	i	8	82	2633	0.152631069606459
that	fight	3	1723	47	0.1523415430891763
the	assist	19	8549	60	0.15217183957552932
air	have	3	29	2793	0.15205652758423982
have	enter	3	2793	29	0.15205652758423982
have	bite	3	2793	29	0.15205652758423982
it	long	15	3347	121	0.15204940291799993
will	in	99	1136	2353	0.15199877562123554
be	professional	8	10289	21	0.15154230612326766
be	hill	8	10289	21	0.15154230612326766
be	wood	8	10289	21	0.15154230612326766
be	drive	24	10289	63	0.15154230612326766
be	quick	8	10289	21	0.15154230612326766
another	by	5	196	689	0.15153295833846825
way	this	11	169	1758	0.15150770748231432
will	game	9	1136	214	0.15138577580708903
him	say	3	177	458	0.1508280428118205
school	say	3	177	458	0.1508280428118205
write	with	3	72	1126	0.15072126746921985
would	some	4	341	317	0.15070792110702586
on	our	18	1178	413	0.15047808646301175
about	should	5	510	265	0.15040098884854838
will	community	5	1136	119	0.15003809234534232
of	serve	8	2277	95	0.14990069580303533
of	set	8	2277	95	0.14990069580303533
have	thing	22	2793	213	0.14979702040211482
a	church	19	5773	89	0.14976345274000855
for	require	6	1865	87	0.14973397000043323
and	again	5	1649	82	0.14967528710241712
he	do	86	1709	1361	0.14955160179256938
doe	so	3	213	381	0.14928057327260147
have	big	16	2793	155	0.1489506167164182
he	hear	6	1709	95	0.14884509098467466
he	away	6	1709	95	0.14884509098467466
in	short	4	2353	46	0.14882731898929527
a	pass	16	5773	75	0.14875067976693995
a	re	32	5773	150	0.14875067976693995
be	may	92	10289	242	0.14855844768444648
they	perfect	3	1450	56	0.14844527403186095
the	gold	6	8549	19	0.1481699090180332
the	king	6	8549	19	0.1481699090180332
the	hear	30	8549	95	0.1481699090180332
the	critical	6	8549	19	0.1481699090180332
the	balance	6	8549	19	0.1481699090180332
the	residence	6	8549	19	0.1481699090180332
the	gas	6	8549	19	0.1481699090180332
the	glass	6	8549	19	0.1481699090180332
the	impressive	6	8549	19	0.1481699090180332
a	be	2194	5773	10289	0.1481020292974361
play	just	5	226	599	0.14801181995399462
not	talk	7	1995	95	0.1480011628875538
be	office	19	10289	50	0.1479310525708887
have	all	59	2793	572	0.1478467345741076
he	look	13	1709	206	0.14767738955233994
to	too	18	2257	216	0.14752167635761346
to	mind	3	2257	36	0.14752167635761346
to	call	17	2257	204	0.14752167635761346
to	fact	4	2257	48	0.14752167635761346
to	june	4	2257	48	0.14752167635761346
to	clean	3	2257	36	0.14752167635761346
to	police	9	2257	108	0.14752167635761346
to	control	3	2257	36	0.14752167635761346
to	news	7	2257	84	0.14752167635761346
to	law	4	2257	48	0.14752167635761346
news	you	4	84	1290	0.1472021071812288
through	’s	6	108	1505	0.1472021071812288
you	drive	3	1290	63	0.1472021071812288
year	from	6	320	508	0.1470245993322336
on	are	3	1178	69	0.14698910038313215
on	company	4	1178	92	0.14698910038313215
work	about	7	372	510	0.1465175543613204
a	through	23	5773	108	0.146243824156365
it	expect	10	3347	81	0.14610013658681364
be	all	217	10289	572	0.145539624568118
be	animal	11	10289	29	0.14531035241175316
be	official	11	10289	29	0.14531035241175316
another	in	17	196	2353	0.14514227218143938
all	go	7	572	332	0.14511903420289557
a	clear	10	5773	47	0.14490861347254574
a	fight	10	5773	47	0.14490861347254574
of	problem	12	2277	143	0.14484746807674975
cause	that	4	63	1723	0.144687970545741
of	different	13	2277	155	0.1440716170008376
woman	she	3	84	970	0.14347902113851152
also	they	38	712	1450	0.14303177784549645
and	they	88	1649	1450	0.14289363056813892
run	of	15	179	2277	0.14283112247824514
up	from	4	214	508	0.1425232070972927
game	so	3	214	381	0.1425232070972927
from	game	4	508	214	0.1425232070972927
up	so	3	214	381	0.1425232070972927
break	they	4	75	1450	0.14201900487242786
book	they	4	75	1450	0.14201900487242786
about	year	6	510	320	0.14135584924554156
the	limit	11	8549	35	0.14128352343279327
the	individual	11	8549	35	0.14128352343279327
i	under	6	2633	62	0.14094926455882378
be	at	360	10289	952	0.14089506192375928
no	him	4	615	177	0.14062672996100598
a	cover	7	5773	33	0.1405301729619714
a	yes	7	5773	33	0.1405301729619714
a	add	28	5773	132	0.1405301729619714
can	service	4	900	121	0.14003045177897405
at	problem	5	952	143	0.1399138750716349
in	expect	7	2353	81	0.13989419421928737
for	one	15	1865	219	0.13981850113535052
have	study	4	2793	39	0.13967280312840727
also	help	4	712	153	0.13955360661155614
about	here	5	510	267	0.13955360661155614
be	soon	17	10289	45	0.13946947382269254
be	guy	34	10289	90	0.13946947382269254
her	want	5	388	351	0.13936291266627965
to	live	14	2257	169	0.13895966285418943
this	wo	4	1758	62	0.13875921474032638
this	line	4	1758	62	0.13875921474032638
this	small	4	1758	62	0.13875921474032638
they	right	10	1450	188	0.13817693857803365
they	support	5	1450	94	0.13817693857803365
write	will	3	72	1136	0.13796526004476722
will	before	3	1136	72	0.13796526004476722
will	there	23	1136	552	0.13796526004476722
will	board	3	1136	72	0.13796526004476722
not	order	3	1995	41	0.13791234526396992
not	pay	6	1995	82	0.13791234526396992
be	certainly	20	10289	53	0.1378673692261911
of	she	81	2277	970	0.13776536994411773
it	now	34	3347	277	0.13774271978522692
use	it	20	163	3347	0.13722198524036067
have	so	39	2793	381	0.1368300533595819
your	re	3	546	150	0.13606154957602856
it	different	19	3347	155	0.13582515275342394
with	money	4	1126	97	0.13577092600324833
for	still	14	1865	205	0.13558978768016344
we	raise	3	1821	45	0.13526907768524882
and	so	23	1649	381	0.13521396539682942
of	control	3	2277	36	0.13479380341282696
of	mind	3	2277	36	0.13479380341282696
of	positive	3	2277	36	0.13479380341282696
of	january	3	2277	36	0.13479380341282696
of	scene	3	2277	36	0.13479380341282696
two	of	22	264	2277	0.13479380341282696
of	law	4	2277	48	0.13479380341282696
of	hand	5	2277	60	0.13479380341282696
out	n’t	5	189	723	0.1345087139857775
by	plan	3	689	119	0.13445944497952678
be	not	751	10289	1995	0.13435579530659164
it	surprise	6	3347	49	0.13427470119002394
three	he	9	144	1709	0.13373819859446634
park	he	6	96	1709	0.13373819859446634
race	he	3	48	1709	0.13373819859446634
he	future	4	1709	64	0.13373819859446634
he	city	8	1709	128	0.13373819859446634
the	with	352	8549	1126	0.13357542829753002
for	film	3	1865	44	0.13324584721186436
for	mother	3	1865	44	0.13324584721186436
they	them	15	1450	283	0.13307004814494508
the	space	10	8549	32	0.13306301662782474
the	regional	5	8549	16	0.13306301662782474
the	demand	5	8549	16	0.13306301662782474
the	disappoint	5	8549	16	0.13306301662782474
the	method	5	8549	16	0.13306301662782474
the	account	5	8549	16	0.13306301662782474
the	trick	5	8549	16	0.13306301662782474
the	participate	5	8549	16	0.13306301662782474
the	emergency	5	8549	16	0.13306301662782474
the	beer	5	8549	16	0.13306301662782474
the	multiple	5	8549	16	0.13306301662782474
the	social	10	8549	32	0.13306301662782474
the	blame	5	8549	16	0.13306301662782474
our	should	4	413	265	0.13282835940059873
place	they	8	151	1450	0.13243295604322985
n’t	should	7	723	265	0.13232941592653047
have	wonderful	5	2793	49	0.13229327276280975
and	family	10	1649	166	0.132187860373576
man	that	9	143	1723	0.1320215587095803
your	want	7	546	351	0.13194544110379652
deal	i	5	52	2633	0.13167145097081298
will	think	9	1136	217	0.13130152976375667
to	here	22	2257	267	0.1312198640285129
down	with	3	73	1126	0.13082171003151497
good	re	3	548	150	0.13078660753535415
about	always	4	510	215	0.13012859382228734
around	you	4	85	1290	0.13012859382228734
for	open	10	1865	147	0.12997071517900344
a	talk	20	5773	95	0.12964185681923523
a	residence	4	5773	19	0.12964185681923523
a	blood	4	5773	19	0.12964185681923523
a	application	4	5773	19	0.12964185681923523
a	wife	4	5773	19	0.12964185681923523
a	critical	4	5773	19	0.12964185681923523
a	travel	4	5773	19	0.12964185681923523
a	chicken	4	5773	19	0.12964185681923523
a	hear	20	5773	95	0.12964185681923523
a	range	4	5773	19	0.12964185681923523
a	customer	4	5773	19	0.12964185681923523
a	others	4	5773	19	0.12964185681923523
will	way	7	1136	169	0.12940324654134341
never	we	16	241	1821	0.1292703370638056
be	japanese	3	10289	8	0.12882222962318413
be	map	3	10289	8	0.12882222962318413
be	oklahoma	3	10289	8	0.12882222962318413
be	petition	3	10289	8	0.12882222962318413
be	toll	3	10289	8	0.12882222962318413
be	pattern	3	10289	8	0.12882222962318413
be	trailer	3	10289	8	0.12882222962318413
be	alarm	3	10289	8	0.12882222962318413
be	potential	6	10289	16	0.12882222962318413
be	gibson	3	10289	8	0.12882222962318413
be	expense	3	10289	8	0.12882222962318413
be	profit	6	10289	16	0.12882222962318413
be	coalition	3	10289	8	0.12882222962318413
be	trick	6	10289	16	0.12882222962318413
be	entire	12	10289	32	0.12882222962318413
be	web	3	10289	8	0.12882222962318413
be	dry	3	10289	8	0.12882222962318413
be	theater	3	10289	8	0.12882222962318413
be	dialogue	3	10289	8	0.12882222962318413
be	lock	3	10289	8	0.12882222962318413
be	recruit	3	10289	8	0.12882222962318413
be	thomas	6	10289	16	0.12882222962318413
be	agency	6	10289	16	0.12882222962318413
be	oh	3	10289	8	0.12882222962318413
be	nonsense	3	10289	8	0.12882222962318413
be	toward	3	10289	8	0.12882222962318413
be	future	24	10289	64	0.12882222962318413
be	district	12	10289	32	0.12882222962318413
be	b	3	10289	8	0.12882222962318413
be	numerous	3	10289	8	0.12882222962318413
be	wright	3	10289	8	0.12882222962318413
be	de	3	10289	8	0.12882222962318413
be	plus	9	10289	24	0.12882222962318413
be	moore	3	10289	8	0.12882222962318413
be	engine	3	10289	8	0.12882222962318413
be	button	3	10289	8	0.12882222962318413
be	hop	3	10289	8	0.12882222962318413
be	nelson	3	10289	8	0.12882222962318413
be	sentiment	3	10289	8	0.12882222962318413
be	blog	3	10289	8	0.12882222962318413
be	perception	3	10289	8	0.12882222962318413
be	90	3	10289	8	0.12882222962318413
be	™	3	10289	8	0.12882222962318413
be	pilot	3	10289	8	0.12882222962318413
be	jerry	3	10289	8	0.12882222962318413
be	comedy	3	10289	8	0.12882222962318413
be	tourism	3	10289	8	0.12882222962318413
be	craft	3	10289	8	0.12882222962318413
be	portion	3	10289	8	0.12882222962318413
be	attempt	3	10289	8	0.12882222962318413
be	minor	3	10289	8	0.12882222962318413
be	arthur	3	10289	8	0.12882222962318413
be	1992	3	10289	8	0.12882222962318413
be	training	3	10289	8	0.12882222962318413
be	kids	3	10289	8	0.12882222962318413
be	noon	3	10289	8	0.12882222962318413
be	consequence	3	10289	8	0.12882222962318413
be	space	12	10289	32	0.12882222962318413
be	arrange	3	10289	8	0.12882222962318413
be	cloud	3	10289	8	0.12882222962318413
be	anger	3	10289	8	0.12882222962318413
be	vegetable	3	10289	8	0.12882222962318413
be	attitude	9	10289	24	0.12882222962318413
be	bird	3	10289	8	0.12882222962318413
be	deep	6	10289	16	0.12882222962318413
be	comfort	3	10289	8	0.12882222962318413
be	complex	3	10289	8	0.12882222962318413
be	cooper	3	10289	8	0.12882222962318413
the	new	81	8549	260	0.1286171115966326
read	do	6	121	1361	0.1283227922131726
totally	in	3	35	2353	0.12806875882249763
in	grind	3	2353	35	0.12806875882249763
in	round	3	2353	35	0.12806875882249763
in	judge	3	2353	35	0.12806875882249763
in	improve	3	2353	35	0.12806875882249763
will	even	6	1136	145	0.1279811714721451
to	center	6	2257	73	0.1276221189199084
have	president	6	2793	59	0.1273944733499706
have	state	12	2793	118	0.1273944733499706
