word_x	word_y	f_xy	f_x	f_y	pmi
up	your	8	75	154	2.309130820423248
country	take	3	38	114	2.308881024726859
3	take	3	38	114	2.308881024726859
go	story	4	109	53	2.3086312722739044
go	look	4	109	53	2.3086312722739044
call	go	4	53	109	2.3086312722739044
from	get	14	158	128	2.308310225494531
now	any	4	85	68	2.307882274225989
very	people	5	99	73	2.3074829675417656
with	go	23	305	109	2.307448250443868
at	big	8	236	49	2.3073831581369806
’s	world	11	388	41	2.306702823446116
into	still	3	70	62	2.3062192250033444
by	love	9	176	74	2.3057760687900952
in	train	5	603	12	2.3056874538801515
in	measure	5	603	12	2.3056874538801515
in	2015	5	603	12	2.3056874538801515
in	floor	5	603	12	2.3056874538801515
in	morning	5	603	12	2.3056874538801515
in	result	10	603	24	2.3056874538801515
in	nature	5	603	12	2.3056874538801515
in	crowd	5	603	12	2.3056874538801515
all	guy	3	167	26	2.305554541720042
all	side	3	167	26	2.305554541720042
add	your	5	47	154	2.3052887541288536
place	your	5	47	154	2.3052887541288536
make	need	9	129	101	2.3052223148812936
event	need	3	43	101	2.3052223148812936
need	or	3	101	43	2.3052223148812936
a	captain	3	1448	3	2.304890164530825
a	tigers	4	1448	4	2.304890164530825
a	personality	4	1448	4	2.304890164530825
a	gather	3	1448	3	2.304890164530825
a	reveal	3	1448	3	2.304890164530825
a	recovery	5	1448	5	2.304890164530825
a	bull	3	1448	3	2.304890164530825
a	basis	6	1448	6	2.304890164530825
a	pain	3	1448	3	2.304890164530825
a	responsible	3	1448	3	2.304890164530825
a	showcase	3	1448	3	2.304890164530825
a	disaster	3	1448	3	2.304890164530825
a	switch	3	1448	3	2.304890164530825
a	murder	4	1448	4	2.304890164530825
a	puppy	3	1448	3	2.304890164530825
a	richard	4	1448	4	2.304890164530825
a	roof	3	1448	3	2.304890164530825
a	routine	4	1448	4	2.304890164530825
a	arena	3	1448	3	2.304890164530825
a	pose	3	1448	3	2.304890164530825
a	analysis	3	1448	3	2.304890164530825
a	suspect	4	1448	4	2.304890164530825
a	marshall	3	1448	3	2.304890164530825
a	enterprise	4	1448	4	2.304890164530825
a	absolute	3	1448	3	2.304890164530825
a	believer	3	1448	3	2.304890164530825
a	hike	3	1448	3	2.304890164530825
a	equality	3	1448	3	2.304890164530825
a	replace	5	1448	5	2.304890164530825
a	nose	3	1448	3	2.304890164530825
a	constant	4	1448	4	2.304890164530825
a	veteran	3	1448	3	2.304890164530825
a	embarrassment	3	1448	3	2.304890164530825
a	mae	3	1448	3	2.304890164530825
a	operator	3	1448	3	2.304890164530825
a	boat	3	1448	3	2.304890164530825
a	reflection	3	1448	3	2.304890164530825
a	educational	3	1448	3	2.304890164530825
a	valuable	3	1448	3	2.304890164530825
a	previous	7	1448	7	2.304890164530825
a	aggressive	3	1448	3	2.304890164530825
a	renovation	3	1448	3	2.304890164530825
a	breath	3	1448	3	2.304890164530825
a	producer	3	1448	3	2.304890164530825
a	route	3	1448	3	2.304890164530825
a	machine	3	1448	3	2.304890164530825
a	tyler	3	1448	3	2.304890164530825
a	note	4	1448	4	2.304890164530825
a	shootout	3	1448	3	2.304890164530825
a	athlete	4	1448	4	2.304890164530825
a	homeless	3	1448	3	2.304890164530825
a	painful	3	1448	3	2.304890164530825
a	schools	3	1448	3	2.304890164530825
a	european	3	1448	3	2.304890164530825
a	pat	4	1448	4	2.304890164530825
a	frequent	3	1448	3	2.304890164530825
a	workout	3	1448	3	2.304890164530825
a	moody	3	1448	3	2.304890164530825
yard	she	3	24	181	2.304890164530825
a	terrorist	3	1448	3	2.304890164530825
a	joseph	3	1448	3	2.304890164530825
a	sweep	3	1448	3	2.304890164530825
a	referendum	5	1448	5	2.304890164530825
a	fort	3	1448	3	2.304890164530825
a	bridge	3	1448	3	2.304890164530825
a	avid	4	1448	4	2.304890164530825
a	decade	3	1448	3	2.304890164530825
a	blue	4	1448	4	2.304890164530825
a	teen	3	1448	3	2.304890164530825
a	league	3	1448	3	2.304890164530825
a	homemaker	3	1448	3	2.304890164530825
a	copy	3	1448	3	2.304890164530825
a	cry	3	1448	3	2.304890164530825
a	lifetime	3	1448	3	2.304890164530825
a	oklahoma	3	1448	3	2.304890164530825
a	app	3	1448	3	2.304890164530825
a	telephone	3	1448	3	2.304890164530825
a	variety	4	1448	4	2.304890164530825
a	objective	3	1448	3	2.304890164530825
a	balance	6	1448	6	2.304890164530825
a	era	4	1448	4	2.304890164530825
a	desk	3	1448	3	2.304890164530825
a	pit	3	1448	3	2.304890164530825
a	lovely	4	1448	4	2.304890164530825
a	bunch	3	1448	3	2.304890164530825
a	musician	4	1448	4	2.304890164530825
a	baker	3	1448	3	2.304890164530825
a	interior	3	1448	3	2.304890164530825
a	upcoming	3	1448	3	2.304890164530825
a	assistant	3	1448	3	2.304890164530825
a	foster	3	1448	3	2.304890164530825
a	reader	4	1448	4	2.304890164530825
a	solo	3	1448	3	2.304890164530825
a	sustain	3	1448	3	2.304890164530825
a	remarkable	4	1448	4	2.304890164530825
a	pig	4	1448	4	2.304890164530825
with	music	4	305	19	2.304143105720196
1	day	3	69	63	2.3038941720571007
one	play	3	63	69	2.3038941720571007
this	reality	4	527	11	2.3036452813395183
this	community	16	527	44	2.3036452813395183
this	release	4	527	11	2.3036452813395183
this	anyway	4	527	11	2.3036452813395183
this	quarter	4	527	11	2.3036452813395183
this	amaze	8	527	22	2.3036452813395183
this	separate	4	527	11	2.3036452813395183
this	fact	4	527	11	2.3036452813395183
this	accident	4	527	11	2.3036452813395183
this	prepare	4	527	11	2.3036452813395183
this	window	4	527	11	2.3036452813395183
this	daughter	4	527	11	2.3036452813395183
this	often	4	527	11	2.3036452813395183
this	teacher	4	527	11	2.3036452813395183
this	encourage	4	527	11	2.3036452813395183
will	many	7	267	38	2.303467528540495
at	different	7	236	43	2.303183169607695
to	grow	7	597	17	2.30304101115649
to	fund	7	597	17	2.30304101115649
to	message	7	597	17	2.30304101115649
them	feel	3	75	58	2.3028988667117334
his	try	3	145	30	2.3028988667117334
so	read	3	145	30	2.3028988667117334
his	read	3	145	30	2.3028988667117334
his	again	3	145	30	2.3028988667117334
his	keep	3	145	30	2.3028988667117334
his	experience	3	145	30	2.3028988667117334
new	feel	3	75	58	2.3028988667117334
his	into	7	145	70	2.3028988667117334
new	come	3	75	58	2.3028988667117334
his	money	4	145	40	2.3028988667117334
so	money	4	145	40	2.3028988667117334
any	get	6	68	128	2.302235711084847
here	get	6	68	128	2.302235711084847
another	out	3	67	65	2.3012415488489593
by	very	12	176	99	2.3009103136182794
and	side	7	391	26	2.30062645822319
this	year	33	527	91	2.2996763791365726
of	purpose	3	545	8	2.2995861326708975
of	vision	3	545	8	2.2995861326708975
of	pull	3	545	8	2.2995861326708975
of	security	3	545	8	2.2995861326708975
of	album	3	545	8	2.2995861326708975
of	positive	3	545	8	2.2995861326708975
of	ready	3	545	8	2.2995861326708975
of	opinion	3	545	8	2.2995861326708975
of	either	3	545	8	2.2995861326708975
of	safety	3	545	8	2.2995861326708975
of	himself	3	545	8	2.2995861326708975
of	computer	3	545	8	2.2995861326708975
of	throw	3	545	8	2.2995861326708975
of	quick	3	545	8	2.2995861326708975
of	chicken	3	545	8	2.2995861326708975
of	14	3	545	8	2.2995861326708975
of	vehicle	3	545	8	2.2995861326708975
of	wall	3	545	8	2.2995861326708975
of	2012	3	545	8	2.2995861326708975
of	junior	3	545	8	2.2995861326708975
of	invite	3	545	8	2.2995861326708975
of	discuss	3	545	8	2.2995861326708975
of	blow	3	545	8	2.2995861326708975
of	touch	3	545	8	2.2995861326708975
of	activity	3	545	8	2.2995861326708975
of	town	6	545	16	2.2995861326708975
of	hill	3	545	8	2.2995861326708975
of	face	9	545	24	2.2995861326708975
of	baby	3	545	8	2.2995861326708975
of	pack	3	545	8	2.2995861326708975
of	base	6	545	16	2.2995861326708975
of	money	15	545	40	2.2995861326708975
of	cover	3	545	8	2.2995861326708975
of	employee	3	545	8	2.2995861326708975
of	theme	3	545	8	2.2995861326708975
of	god	6	545	16	2.2995861326708975
of	19	3	545	8	2.2995861326708975
of	discussion	3	545	8	2.2995861326708975
of	block	6	545	16	2.2995861326708975
he	fund	4	342	17	2.2994206954777927
n’t	question	4	171	34	2.2994206954777927
on	friend	4	306	19	2.2994206954777927
too	n’t	8	68	171	2.2994206954777927
on	something	4	306	19	2.2994206954777927
he	definitely	4	342	17	2.2994206954777927
now	n’t	10	85	171	2.2994206954777927
will	him	9	267	49	2.29925527725358
about	need	10	144	101	2.298527662307285
’s	well	12	388	45	2.297932613818384
’s	move	8	388	30	2.297932613818384
’s	top	4	388	15	2.297932613818384
’s	travel	4	388	15	2.297932613818384
’s	owner	4	388	15	2.297932613818384
’s	attend	4	388	15	2.297932613818384
’s	though	4	388	15	2.297932613818384
’s	young	4	388	15	2.297932613818384
’s	friday	4	388	15	2.297932613818384
’s	contact	4	388	15	2.297932613818384
us	no	3	45	97	2.297932613818384
home	just	6	59	148	2.2976021373443953
after	at	6	37	236	2.2976021373443953
home	think	3	59	74	2.2976021373443953
at	happen	6	236	37	2.2976021373443953
really	some	5	91	80	2.2969414114153337
set	would	3	38	115	2.2962809879472257
county	would	3	38	115	2.2962809879472257
3	would	3	38	115	2.2962809879472257
also	become	4	188	31	2.2959508895495175
also	mean	4	188	31	2.2959508895495175
around	also	4	31	188	2.2959508895495175
also	little	4	188	31	2.2959508895495175
good	get	13	148	128	2.295722404126172
every	and	11	41	391	2.2955908683258914
make	want	10	129	113	2.295257928662951
do	fund	4	343	17	2.2952084441908784
can	4	3	243	18	2.294961047287093
can	behind	3	243	18	2.294961047287093
can	excellent	3	243	18	2.294961047287093
can	excite	3	243	18	2.294961047287093
can	present	3	243	18	2.294961047287093
we	step	5	405	18	2.294961047287093
can	everybody	4	243	24	2.294961047287093
can	detail	3	243	18	2.294961047287093
can	police	4	243	24	2.294961047287093
can	move	5	243	30	2.294961047287093
can	face	4	243	24	2.294961047287093
can	decision	3	243	18	2.294961047287093
can	read	5	243	30	2.294961047287093
can	month	3	243	18	2.294961047287093
can	end	6	243	36	2.294961047287093
future	we	5	18	405	2.294961047287093
work	into	6	125	70	2.294631250728133
at	here	11	236	68	2.2940617796391467
to	5	9	597	22	2.29364231315424
other	always	3	73	60	2.2929833978466507
at	very	16	236	99	2.292736382172579
very	doe	4	99	59	2.292736382172579
go	another	5	109	67	2.2923906312666937
find	go	5	67	109	2.2923906312666937
all	everyone	4	167	35	2.2917487421950113
after	from	4	37	158	2.2915019378079773
think	her	4	74	79	2.2915019378079773
not	money	13	475	40	2.2914639716494496
it	round	5	812	9	2.291403227873904
it	waste	5	812	9	2.291403227873904
it	nice	10	812	18	2.291403227873904
it	progress	5	812	9	2.291403227873904
it	blame	5	812	9	2.291403227873904
it	overwhelm	5	812	9	2.291403227873904
it	war	5	812	9	2.291403227873904
on	different	9	306	43	2.291008455661593
make	too	6	129	68	2.291008455661593
our	’re	4	117	50	2.290515142255901
i	hope	7	640	16	2.290162878784272
country	your	4	38	154	2.290021997475543
your	what	16	154	152	2.290021997475543
at	still	10	236	62	2.2898247867526758
at	little	5	236	31	2.2898247867526758
this	news	9	527	25	2.289145711644403
off	like	3	36	122	2.2890362133299877
like	name	3	122	36	2.2890362133299877
with	face	5	305	24	2.2890362133299877
with	goal	5	305	24	2.2890362133299877
like	hard	3	122	36	2.2890362133299877
like	available	3	122	36	2.2890362133299877
like	finish	3	122	36	2.2890362133299877
in	president	7	603	17	2.28861394052121
they	party	5	407	18	2.287854160792833
course	they	5	18	407	2.287854160792833
future	they	5	18	407	2.287854160792833
they	nice	5	407	18	2.287854160792833
to	head	11	597	27	2.287693046823054
that	understand	4	451	13	2.2873127102175568
that	football	4	451	13	2.2873127102175568
that	university	4	451	13	2.2873127102175568
that	video	4	451	13	2.2873127102175568
that	club	4	451	13	2.2873127102175568
that	manage	4	451	13	2.2873127102175568
that	remember	4	451	13	2.2873127102175568
that	campaign	4	451	13	2.2873127102175568
that	easy	8	451	26	2.2873127102175568
that	difficult	4	451	13	2.2873127102175568
that	sense	4	451	13	2.2873127102175568
that	incident	4	451	13	2.2873127102175568
’s	too	18	388	68	2.2872853696188753
year	so	9	91	145	2.286957322842712
really	his	9	91	145	2.286957322842712
really	so	9	91	145	2.286957322842712
and	move	8	391	30	2.286820658698159
and	contact	4	391	15	2.286820658698159
my	would	8	102	115	2.286820658698159
and	fight	4	391	15	2.286820658698159
and	top	4	391	15	2.286820658698159
and	then	12	391	45	2.286820658698159
and	price	4	391	15	2.286820658698159
great	start	3	88	50	2.286410743923164
know	their	6	100	88	2.286410743923164
for	him	16	479	49	2.286144361762642
there	center	3	163	27	2.2860828959406403
check	there	3	27	163	2.2860828959406403
member	there	3	27	163	2.2860828959406403
almost	there	3	27	163	2.2860828959406403
there	finish	4	163	36	2.2860828959406403
there	day	7	163	63	2.2860828959406403
there	six	3	163	27	2.2860828959406403
report	there	5	45	163	2.2860828959406403
there	fire	3	163	27	2.2860828959406403
there	change	6	163	54	2.2860828959406403
game	may	3	62	71	2.285755122443629
you	town	4	367	16	2.2850997987708173
you	hear	7	367	28	2.2850997987708173
you	see	14	367	56	2.2850997987708173
you	put	5	367	20	2.2850997987708173
you	leader	3	367	12	2.2850997987708173
measure	you	3	12	367	2.2850997987708173
you	face	6	367	24	2.2850997987708173
you	actually	5	367	20	2.2850997987708173
you	st	3	367	12	2.2850997987708173
you	how	22	367	88	2.2850997987708173
you	nature	3	367	12	2.2850997987708173
you	send	4	367	16	2.2850997987708173
you	article	4	367	16	2.2850997987708173
you	election	3	367	12	2.2850997987708173
you	probably	3	367	12	2.2850997987708173
you	defense	3	367	12	2.2850997987708173
you	morning	3	367	12	2.2850997987708173
you	animal	3	367	12	2.2850997987708173
you	21	3	367	12	2.2850997987708173
you	burn	3	367	12	2.2850997987708173
you	eat	3	367	12	2.2850997987708173
you	date	3	367	12	2.2850997987708173
you	dream	3	367	12	2.2850997987708173
you	company	5	367	20	2.2850997987708173
you	teach	4	367	16	2.2850997987708173
you	explain	3	367	12	2.2850997987708173
you	girl	3	367	12	2.2850997987708173
you	2013	3	367	12	2.2850997987708173
you	17	3	367	12	2.2850997987708173
you	stand	4	367	16	2.2850997987708173
never	she	9	73	181	2.28499060709312
not	question	11	475	34	2.284921125782678
during	will	4	22	267	2.284608501289179
will	old	6	267	33	2.284608501289179
will	charge	4	267	22	2.284608501289179
will	history	4	267	22	2.284608501289179
will	answer	4	267	22	2.284608501289179
will	process	4	267	22	2.284608501289179
just	make	13	148	129	2.284495148702918
on	idea	5	306	24	2.2843138030875845
want	team	3	113	39	2.28411737105775
much	come	3	76	58	2.2837900437640286
again	do	7	30	343	2.2831356118903035
year	no	6	91	97	2.2819910699493624
of	leave	10	545	27	2.281664224673635
of	complete	10	545	27	2.281664224673635
should	your	9	86	154	2.2816097576593433
1	get	6	69	128	2.281174095557017
not	case	10	475	31	2.280684132896207
around	not	10	31	475	2.280684132896207
serve	not	10	31	475	2.280684132896207
also	die	6	188	47	2.2805208489799114
come	say	5	58	127	2.2799984646016545
feel	say	5	58	127	2.2799984646016545
us	but	4	45	131	2.279459953746905
for	money	13	479	40	2.2793658291315797
in	history	9	603	22	2.2792152425189602
his	only	6	145	61	2.2790521247573654
with	come	12	305	58	2.2790521247573654
its	with	6	29	305	2.2790521247573654
with	night	6	305	29	2.2790521247573654
one	our	5	63	117	2.279019503418071
’s	photo	5	388	19	2.278823790870679
’s	something	5	388	19	2.278823790870679
’s	seven	5	388	19	2.278823790870679
he	play	16	342	69	2.278359079949963
at	up	12	236	75	2.278236812477464
doe	know	4	59	100	2.278236812477464
them	doe	3	75	59	2.278236812477464
at	life	8	236	50	2.278236812477464
at	interest	4	236	25	2.278236812477464
new	way	3	75	59	2.278236812477464
yet	at	4	25	236	2.278236812477464
this	picture	5	527	14	2.2776500728065736
this	short	5	527	14	2.2776500728065736
this	believe	5	527	14	2.2776500728065736
this	player	5	527	14	2.2776500728065736
this	against	5	527	14	2.2776500728065736
this	6	5	527	14	2.2776500728065736
this	trip	5	527	14	2.2776500728065736
about	give	4	144	41	2.277259045553634
about	hold	4	144	41	2.277259045553634
about	enjoy	4	144	41	2.277259045553634
and	question	9	391	34	2.2761734144986505
not	through	9	475	28	2.275522427780428
have	hire	3	739	6	2.2753054974678792
have	popular	3	739	6	2.2753054974678792
have	prison	3	739	6	2.2753054974678792
have	award	6	739	12	2.2753054974678792
have	importance	3	739	6	2.2753054974678792
have	date	6	739	12	2.2753054974678792
have	oil	3	739	6	2.2753054974678792
have	throw	4	739	8	2.2753054974678792
have	guard	5	739	10	2.2753054974678792
have	19	4	739	8	2.2753054974678792
have	attention	5	739	10	2.2753054974678792
have	purpose	4	739	8	2.2753054974678792
have	party	9	739	18	2.2753054974678792
have	crime	3	739	6	2.2753054974678792
have	2012	4	739	8	2.2753054974678792
have	jason	3	739	6	2.2753054974678792
have	task	3	739	6	2.2753054974678792
have	repair	3	739	6	2.2753054974678792
have	jones	3	739	6	2.2753054974678792
have	incredible	4	739	8	2.2753054974678792
have	anymore	5	739	10	2.2753054974678792
have	material	5	739	10	2.2753054974678792
have	sky	3	739	6	2.2753054974678792
have	mile	3	739	6	2.2753054974678792
have	numb	3	739	6	2.2753054974678792
have	50	3	739	6	2.2753054974678792
have	similar	4	739	8	2.2753054974678792
have	neighborhood	4	739	8	2.2753054974678792
have	social	3	739	6	2.2753054974678792
have	contribution	3	739	6	2.2753054974678792
have	lawyer	3	739	6	2.2753054974678792
have	hunter	3	739	6	2.2753054974678792
have	st	6	739	12	2.2753054974678792
have	17	6	739	12	2.2753054974678792
have	normal	3	739	6	2.2753054974678792
have	creek	3	739	6	2.2753054974678792
have	’d	3	739	6	2.2753054974678792
have	history	11	739	22	2.2753054974678792
have	busy	3	739	6	2.2753054974678792
have	baby	4	739	8	2.2753054974678792
have	claim	3	739	6	2.2753054974678792
have	discuss	4	739	8	2.2753054974678792
have	employee	4	739	8	2.2753054974678792
have	safe	4	739	8	2.2753054974678792
have	exchange	3	739	6	2.2753054974678792
have	22	3	739	6	2.2753054974678792
have	rush	3	739	6	2.2753054974678792
have	johnson	4	739	8	2.2753054974678792
have	either	4	739	8	2.2753054974678792
have	red	3	739	6	2.2753054974678792
have	glass	3	739	6	2.2753054974678792
have	lucky	5	739	10	2.2753054974678792
have	pet	3	739	6	2.2753054974678792
have	produce	4	739	8	2.2753054974678792
have	simply	3	739	6	2.2753054974678792
have	sleep	4	739	8	2.2753054974678792
have	factor	4	739	8	2.2753054974678792
have	enter	3	739	6	2.2753054974678792
have	publish	4	739	8	2.2753054974678792
have	station	3	739	6	2.2753054974678792
have	audience	5	739	10	2.2753054974678792
have	texas	4	739	8	2.2753054974678792
have	blow	4	739	8	2.2753054974678792
have	position	8	739	16	2.2753054974678792
have	medium	3	739	6	2.2753054974678792
have	basis	3	739	6	2.2753054974678792
have	nature	6	739	12	2.2753054974678792
have	auction	3	739	6	2.2753054974678792
have	artist	5	739	10	2.2753054974678792
have	theme	4	739	8	2.2753054974678792
have	recent	3	739	6	2.2753054974678792
have	contest	4	739	8	2.2753054974678792
have	girl	6	739	12	2.2753054974678792
have	wall	4	739	8	2.2753054974678792
she	big	6	181	49	2.2751428211367726
she	job	6	181	49	2.2751428211367726
by	each	5	176	42	2.2749151050853347
on	house	6	306	29	2.274329714514962
on	hit	6	306	29	2.274329714514962
game	all	7	62	167	2.274190370810707
of	seven	7	545	19	2.27405104056376
just	again	3	148	30	2.273354591097718
always	good	6	60	148	2.273354591097718
just	money	4	148	40	2.273354591097718
love	know	5	74	100	2.273354591097718
just	try	3	148	30	2.273354591097718
think	time	6	74	120	2.273354591097718
good	experience	3	148	30	2.273354591097718
time	today	3	120	37	2.273354591097718
just	start	5	148	50	2.273354591097718
again	good	3	30	148	2.273354591097718
in	member	11	603	27	2.273265976187774
in	complete	11	603	27	2.273265976187774
in	center	11	603	27	2.273265976187774
from	new	8	158	75	2.272136612941046
new	her	4	75	79	2.272136612941046
great	need	6	88	101	2.272055450946094
man	need	3	44	101	2.272055450946094
last	say	3	35	127	2.271730848618054
that	huge	7	451	23	2.2715453943592405
include	that	7	23	451	2.2715453943592405
he	incident	3	342	13	2.271406319308196
3	our	3	38	117	2.271406319308196
he	team	9	342	39	2.271406319308196
parent	he	3	13	342	2.271406319308196
he	guy	6	342	26	2.271406319308196
road	n’t	3	26	171	2.271406319308196
really	take	7	91	114	2.271406319308196
country	our	3	38	117	2.271406319308196
he	10	6	342	26	2.271406319308196
report	this	16	45	527	2.271223803647141
here	go	5	68	109	2.2710169804741267
too	go	5	68	109	2.2710169804741267
from	like	13	158	122	2.2706576840151333
on	day	13	306	63	2.270508003562554
on	one	13	306	63	2.270508003562554
at	man	7	236	44	2.270016305672496
she	give	5	181	41	2.2692662548001032
she	begin	5	181	41	2.2692662548001032
in	area	13	603	32	2.2691615778550376
yet	not	8	25	475	2.2690961586209952
not	news	8	475	25	2.2690961586209952
too	but	6	68	131	2.2688127095473964
kill	but	3	34	131	2.2688127095473964
for	serve	10	479	31	2.268585990378337
for	post	10	479	31	2.268585990378337
we	rule	3	405	11	2.268488835925902
we	wait	3	405	11	2.268488835925902
we	human	3	405	11	2.268488835925902
we	private	3	405	11	2.268488835925902
we	answer	6	405	22	2.268488835925902
we	practice	3	405	11	2.268488835925902
we	release	3	405	11	2.268488835925902
we	quarter	3	405	11	2.268488835925902
we	field	3	405	11	2.268488835925902
we	often	3	405	11	2.268488835925902
we	teacher	3	405	11	2.268488835925902
always	very	4	60	99	2.268488835925902
new	very	5	75	99	2.268488835925902
we	12	3	405	11	2.268488835925902
we	fact	3	405	11	2.268488835925902
this	post	11	527	31	2.2683122082272376
this	case	11	527	31	2.2683122082272376
also	her	10	188	79	2.268294546646652
from	add	5	158	47	2.268294546646652
from	even	5	158	47	2.268294546646652
and	photo	5	391	19	2.267711835750455
and	seem	5	391	19	2.267711835750455
and	return	5	391	19	2.267711835750455
and	something	5	391	19	2.267711835750455
great	what	9	88	152	2.2673019209754597
his	give	4	145	41	2.267274956981012
do	general	3	343	13	2.267194068021282
do	overall	3	343	13	2.267194068021282
do	action	3	343	13	2.267194068021282
do	art	3	343	13	2.267194068021282
do	campaign	3	343	13	2.267194068021282
do	death	3	343	13	2.267194068021282
30	do	3	13	343	2.267194068021282
august	do	3	13	343	2.267194068021282
do	football	3	343	13	2.267194068021282
year	job	3	91	49	2.267194068021282
do	difficult	3	343	13	2.267194068021282
really	job	3	91	49	2.267194068021282
do	manage	3	343	13	2.267194068021282
do	remember	3	343	13	2.267194068021282
at	day	10	236	63	2.266741173639635
’s	turn	6	388	23	2.2662237540910457
include	’s	6	23	388	2.2662237540910457
’s	pay	6	388	23	2.2662237540910457
about	little	3	144	31	2.2655772405059986
about	become	3	144	31	2.2655772405059986
can	him	8	243	49	2.265213703893041
come	your	6	58	154	2.264931016512713
hit	your	3	29	154	2.264931016512713
what	him	5	152	49	2.2640267889425987
big	what	5	49	152	2.2640267889425987
of	world	15	545	41	2.2639622229401763
high	go	3	41	109	2.2639622229401763
doe	need	4	59	101	2.2638815195003943
day	may	3	63	71	2.2626715093305876
one	may	3	63	71	2.2626715093305876
my	our	8	102	117	2.26194599005913
add	say	4	47	127	2.261462513164227
they	winner	3	407	11	2.261381949431642
they	control	3	407	11	2.261381949431642
drug	they	3	11	407	2.261381949431642
they	12	3	407	11	2.261381949431642
they	window	3	407	11	2.261381949431642
they	black	3	407	11	2.261381949431642
they	history	6	407	22	2.261381949431642
private	they	3	11	407	2.261381949431642
they	research	3	407	11	2.261381949431642
practice	they	3	11	407	2.261381949431642
really	me	5	91	82	2.2613175016846125
to	guard	4	597	10	2.2612208354618626
to	self	4	597	10	2.2612208354618626
to	monday	4	597	10	2.2612208354618626
to	thursday	4	597	10	2.2612208354618626
to	young	6	597	15	2.2612208354618626
to	cook	4	597	10	2.2612208354618626
to	dinner	4	597	10	2.2612208354618626
to	key	4	597	10	2.2612208354618626
tree	to	4	10	597	2.2612208354618626
to	audience	4	597	10	2.2612208354618626
to	fall	6	597	15	2.2612208354618626
to	term	4	597	10	2.2612208354618626
to	artist	4	597	10	2.2612208354618626
to	travel	6	597	15	2.2612208354618626
to	sponsor	4	597	10	2.2612208354618626
to	department	6	597	15	2.2612208354618626
to	entirely	4	597	10	2.2612208354618626
to	active	4	597	10	2.2612208354618626
to	committee	4	597	10	2.2612208354618626
to	store	4	597	10	2.2612208354618626
to	pm	4	597	10	2.2612208354618626
to	summer	4	597	10	2.2612208354618626
to	shock	4	597	10	2.2612208354618626
to	october	4	597	10	2.2612208354618626
not	history	7	475	22	2.2608756518160265
this	fund	6	527	17	2.260576559447632
this	arrest	6	527	17	2.260576559447632
this	involve	6	527	17	2.260576559447632
i	confuse	3	640	7	2.2604155353902198
i	early	3	640	7	2.2604155353902198
i	grade	3	640	7	2.2604155353902198
i	none	3	640	7	2.2604155353902198
bright	i	3	7	640	2.2604155353902198
i	pride	3	640	7	2.2604155353902198
group	get	3	35	128	2.2604155353902198
i	mountain	3	640	7	2.2604155353902198
like	big	4	122	49	2.259288869935936
at	concern	3	236	19	2.2591279895297594
at	return	3	236	19	2.2591279895297594
at	music	3	236	19	2.2591279895297594
much	doe	3	76	59	2.2591279895297594
at	much	12	236	76	2.2591279895297594
think	need	5	74	101	2.258999298120648
1	out	3	69	65	2.2588062825285626
back	would	3	39	115	2.2588062825285626
will	four	5	267	28	2.2586132927562343
on	man	9	306	44	2.2578415917263936
any	their	4	68	88	2.2578415917263936
by	state	6	176	51	2.2578415917263936
by	here	8	176	68	2.2578415917263936
any	great	4	68	88	2.2578415917263936
here	school	3	68	66	2.2578415917263936
by	too	8	176	68	2.2578415917263936
my	their	6	102	88	2.2578415917263936
any	your	7	68	154	2.2578415917263936
here	their	4	68	88	2.2578415917263936
now	by	10	85	176	2.2578415917263936
into	n’t	8	70	171	2.257600519783166
provide	n’t	4	35	171	2.257600519783166
make	come	5	129	58	2.2574558959505664
make	feel	5	129	58	2.2574558959505664
’s	six	7	388	27	2.2572906293210377
’s	complete	7	388	27	2.2572906293210377
’s	fire	7	388	27	2.2572906293210377
for	board	8	479	25	2.2569980161031253
for	watch	8	479	25	2.2569980161031253
for	score	8	479	25	2.2569980161031253
with	over	11	305	54	2.2566147356376103
point	what	7	69	152	2.25563900344988
so	case	3	145	31	2.2555931519333767
can	help	6	243	37	2.2554326831004556
of	human	4	545	11	2.255192013312444
of	bill	4	545	11	2.255192013312444
of	amaze	8	545	22	2.255192013312444
of	old	12	545	33	2.255192013312444
of	unique	4	545	11	2.255192013312444
of	listen	4	545	11	2.255192013312444
of	appear	4	545	11	2.255192013312444
of	window	4	545	11	2.255192013312444
of	director	4	545	11	2.255192013312444
of	5	8	545	22	2.255192013312444
of	light	8	545	22	2.255192013312444
of	quarter	4	545	11	2.255192013312444
of	teacher	4	545	11	2.255192013312444
of	separate	4	545	11	2.255192013312444
of	forget	4	545	11	2.255192013312444
of	far	4	545	11	2.255192013312444
and	line	6	391	23	2.255111798970821
and	both	6	391	23	2.255111798970821
and	kid	6	391	23	2.255111798970821
home	with	12	59	305	2.254390070523096
with	way	12	305	59	2.254390070523096
win	there	5	46	163	2.254374036213302
work	available	3	125	36	2.2539892662307865
them	know	5	75	100	2.2539892662307865
always	know	4	60	100	2.2539892662307865
plan	work	3	36	125	2.2539892662307865
her	n’t	9	79	171	2.2530277899933417
just	may	7	148	71	2.2528904885380023
now	look	3	85	53	2.252387161634285
about	other	7	144	73	2.2523414133493045
will	open	8	267	45	2.2521870235968016
any	can	11	68	243	2.251892325395207
his	he	33	145	342	2.251368566071651
all	re	5	167	45	2.2511067576976656
all	learn	3	167	27	2.2511067576976656
all	end	4	167	36	2.2511067576976656
